,ticker,date,time,headline,pred_label
9,HAS,2022-04-19,06:30:00," Hasbro Now Targets Mid-single Digit Adj. Operating Profit Growth In FY22  Hasbro Inc. Q1 Profit Decreases, misses estimates Hasbro Q1 22 Earnings Conference Call At 8:30 AM ET ",0.0
10,TFC,2022-04-19,05:45:00, Truist Financial Q1 22 Earnings Conference Call At 8:00 AM ET  Truist Financial Corporation Q1 sales decline,0.0
11,PG,2022-04-20,07:00:00," P&G Q3 Results Top View; Backs FY22 Core EPS Outlook  Procter & Gamble Co. Bottom Line Advances In Q3, Beats estimates Procter & Gamble Q3 22 Earnings Conference Call At 8:30 AM ET ",1.0
12,CMA,2022-04-20,06:40:00," Comerica Inc. Q1 Profit Retreats, misses estimates Comerica Q1 22 Earnings Conference Call At 8:00 AM ET ",0.0
13,ELV,2022-04-20,06:00:00,,0.5
14,ABT,2022-04-20,07:30:00," Abbott: FY22 Adj. EPS Guidance Remains Unchanged  Abbott Laboratories Q1 Profit Increases, beats estimates Abbott Laboratories Q1 22 Earnings Conference Call At 9:00 AM ET ",1.0
15,NDAQ,2022-04-20,07:00:00," Nasdaq Q1 Results Top Estimates, Boosts Dividend 11%  Nasdaq Raises Quarterly Dividend By 11%, Plans A 3-For-1 Stock Split  Nasdaq Inc. Q1 Profit Decreases, but beats estimates Nasdaq Q1 22 Earnings Conference Call At 8:00 AM ET ",1.0
16,MTB,2022-04-20,06:40:00," M&T Bank Corp. Announces Decline In Q1 Bottom Line, but beats estimates",1.0
17,BKR,2022-04-20,07:00:00, Baker Hughes Company Q1 Earnings Summary Baker Hughes Q1 22 Earnings Conference Call At 8:30 AM ET ,1.0
18,MKTX,2022-04-20,06:30:00," MarketAxess Q1 Profit Declines But Tops Estimates  MarketAxess Holdings Inc. Q1 Income Declines, but beats estimates",1.0
19,T,2022-04-21,06:30:00," AT&T Q1 Profit Down, But Tops Market View; To Meet FY Outlook  AT&T Q1 Profit Down, Adj. EPS Tops Estimates - Quick Facts  AT&T Inc. Q1 Profit Decreases, but beats estimates AT&T Q1 22 Earnings Conference Call At 8:30 AM ET ",1.0
0,PM,2022-04-21,07:00:00," Philip Morris International Q1 Profit Decreases, but beats estimates Philip Morris International Q1 22 Earnings Conference Call At 9:00 AM ET ",0.0
1,FCX,2022-04-21,08:00:00," Freeport-McMoRan Inc. Q1 Profit Increases, beats estimates",1.0
2,BX,2022-04-21,06:50:00," Blackstone Q1 Profit Down, Distributable EPS Tops View; AUM Rises ",0.0
3,AAL,2022-04-21,07:00:00," American Airlines Expects To Be Profitable In Q2 Based On Current Fuel Price Assumptions  American Airlines Group Inc Q1 Loss Decreases, beats estimates American Airlines Group Q1 22 Earnings Conference Call At 8:30 AM ET ",1.0
4,UNP,2022-04-21,07:45:00," Union Pacific Corp. Reveals Climb In Q1 Bottom Line, Beats estimates Union Pacific Q1 22 Earnings Conference Call At 8:45 AM ET ",1.0
5,NUE,2022-04-21,08:00:00, Nucor Corp. Q1 Income Climbs Nucor Q1 22 Earnings Conference Call At 2:00 PM ET ,1.0
6,NEE,2022-04-21,07:30:00," NextEra Energy Affirms FY22 Adj. EPS Guidance  NextEra Energy Q1 22 Earnings Conference Call At 9:00 AM ET  NextEra Energy, Inc. Q1 Earnings Summary",1.0
7,MMC,2022-04-21,07:00:00," Marsh & McLennan Companies Q1 22 Earnings Conference Call At 8:30 AM ET  Marsh & McLennan Companies Inc. Q1 Profit Increases, Beats Estimates ",1.0
8,HBAN,2022-04-21,07:00:00," Huntington Bancshares Q1 22 Earnings Conference Call At 9:00 AM ET  Huntington Bancshares Inc. Reveals Fall In Q1 Bottom Line, misses estimates",0.0
9,GPC,2022-04-21,08:30:00," Genuine Parts Boosts FY22 Outlook - Update  Genuine Parts Co Q1 Profit Increases, beats estimates",1.0
10,DOW,2022-04-21,06:00:00," Dow Inc. Q1 22 Earnings Conference Call At 8:00 AM ET  Dow To Boost Alkoxylation Capacity In US, Europe  Dow Inc. Q1 Profit Increases, beats estimates",1.0
11,DOV,2022-04-21,06:30:00," Dover Corp. Q1 22 Earnings Conference Call At 9:00 AM ET  Dover Maintains FY22 Adj. EPS And Revenue Growth Outlook - Update  Dover Corp Q1 Profit Decreases, but beats estimates",0.5
12,DHR,2022-04-21,06:00:00," Danaher Q1 22 Earnings Conference Call At 8:00 AM ET  Danaher Sees Growth In Adj. Base Business Core Revenue In Q2, FY22 - Update  Danaher Corp. Q1 Profit Increases, beats estimates",1.0
13,TSCO,2022-04-21,06:15:00," Tractor Supply Company Q1 Earnings And Revenue Up, Above Estimates; Backs Annual View  Tractor Supply Q1 Profit Rises, Beats estimates Tractor Supply Q1 22 Earnings Conference Call At 10:00 AM ET ",1.0
14,SNA,2022-04-21,06:30:00," Snap-On Inc. Reveals Increase In Q1 Profit, Beats estimates Snap-On Q1 22 Earnings Conference Call At 10:00 AM ET ",1.0
15,POOL,2022-04-21,07:00:00, Pool Corp Boosts FY22 Outlook As Q1 Results Top Estimates ,1.0
16,PNR,2022-04-21,06:55:00, Pentair Sees Annual Sales Growth Better Than Estimates - Update  Pentair Q1 22 Earnings Conference Call At 9:00 AM ET ,1.0
17,KEY,2022-04-21,06:30:00," KeyCorp Q1 22 Earnings Conference Call At 8:00 AM ET  KeyCorp Announces Decline In Q1 Income, misses estimates",0.0
18,DGX,2022-04-21,06:45:00," Quest Diagnostics Q1 22 Earnings Conference Call At 8:30 AM ET  Quest Diagnostics Boosts FY22 Outlook - Update  Quest Diagnostics Q1 Profit Decreases, but beats estimates",0.5
19,VZ,2022-04-22,07:30:00, Verizon Q1 Adj. Profit Declines; Now Sees FY22 Adj. EPS At Lower End Of Guidance Range  Verizon Communications Q1 Profit Falls Verizon Communications Q1 22 Earnings Conference Call At 8:30 AM ET ,0.0
0,SLB,2022-04-22,06:50:00, Schlumberger Ltd. Q1 Income Advances Schlumberger Q1 22 Earnings Conference Call At 9:30 AM ET ,1.0
1,NEM,2022-04-22,07:00:00, Newmont Mining Corp. Bottom Line Falls In Q1,0.0
2,KMB,2022-04-22,07:30:00," Kimberly-Clark Boosts FY22 Sales Growth Outlook - Update  Kimberly-Clark Corp Q1 Profit Decreases, but beats estimates Kimberly-Clark Q1 22 Earnings Conference Call At 10:00 AM ET ",0.5
3,HCA,2022-04-22,07:30:00," HCA Healthcare Lowers FY22 Outlook - Update  HCA Healthcare, Inc. Q1 Profit Misses Estimates HCA Healthcare Q1 22 Earnings Conference Call At 10:00 AM ET ",0.0
4,AXP,2022-04-22,07:00:00," American Express Reaffirms Full-year Guidance  American Express Co. Q1 Profit Falls, but beats estimates American Express Q1 22 Earnings Conference Call At 8:30 AM ET ",0.5
5,RF,2022-04-22,06:00:00," Regions Financial Q1 22 Earnings Conference Call At 10:00 AM ET  Regions Financial Corp. Bottom Line Retreats In Q1, but beats estimates",0.5
6,KO,2022-04-25,06:55:00," Coca-Cola Q1 Profit Increases 24%, Results Top Estimates  The Coca-Cola Company Q1 Profit Increases, beats estimates The Coca-Cola Q1 22 Earnings Conference Call At 8:30 AM ET ",1.0
7,OTIS,2022-04-25,06:00:00," Otis Worldwide Q1 Profit Up, Tops Estimates; Revises FY22 View - Quick Facts ",1.0
8,UPS,2022-04-26,06:00:00, United Parcel Service Reaffirms 2022 Guidance; To Double Share Repurchases For 2022  United Parcel Service Q1 22 Earnings Conference Call At 8:30 AM ET ,1.0
9,PEP,2022-04-26,06:00:00," Pepsico Q1 22 Earnings Conference Call At 8:15 AM ET  PepsiCo Q1 Results Climb, Top Estimates; Backs FY22 Core EPS Growth View, Lifts Revenue Growth View  Pepsico Inc Q1 Profit Increases, beats estimates",1.0
10,VLO,2022-04-26,06:30:00, Valero Energy Corp. Q1 Earnings Summary,1.0
11,MMM,2022-04-26,06:30:00," 3M Cuts FY22 Reported EPS View; Backs Adj. EPS Forecast Above Market - Update  3M Co. Q1 Profit Decreases, but beats estimates 3M Co. Q1 22 Earnings Conference Call At 9:00 AM ET ",0.5
12,GE,2022-04-26,06:30:00," GE Q1 Loss Narrows, Results Top Estimates  General Electric Co Q1 Earnings Summary General Electric Q1 22 Earnings Conference Call At 8:00 AM ET ",1.0
13,CNC,2022-04-26,06:00:00," Centene Q1 22 Earnings Conference Call At 8:30 AM ET  Centene Raises Revenue, Adj. EPS Guidance - Quick Facts  Centene Corporation Q1 Profit Beats Estimates; Ups Annual Outlook Above View - Update ",1.0
14,WM,2022-04-26,07:00:00," Waste Management Inc Q1 Profit Increases, beats estimates Waste Management Q1 22 Earnings Conference Call At 10:00 AM ET ",1.0
15,SHW,2022-04-26,07:00:00," Sherwin-Williams Co Q1 Profit Decreases, but beats estimates",0.5
16,RTX,2022-04-26,06:55:00," Raytheon Technologies Q1 22 Earnings Conference Call At 8:30 AM ET  Raytheon Confirms 2022 Adj. EPS Guidance  Raytheon Technologies Corporation Q1 Profit Increases, beats estimates",1.0
17,ROP,2022-04-26,06:55:00, Roper Technologies Q2 Profit Rises Above Estimates; Lifts Annual Outlook  Roper Technologies Q1 22 Earnings Conference Call At 8:30 AM ET  Roper Technologies Inc. Q1 Profit Climbs,1.0
18,PCAR,2022-04-26,08:00:00," Paccar Inc. Q1 Profit Climbs, Beats estimates",1.0
19,NTRS,2022-04-26,08:00:00," Northern Trust Corp. Reports Increase In Q1 Income, Beats estimates",1.0
0,IVZ,2022-04-26,07:00:00, Invesco Q1 22 Earnings Conference Call At 9:00 AM ET  Invesco Ltd. Profit Falls In Q1,0
1,HUBB,2022-04-26,07:30:00,, 
2,GLW,2022-04-26,07:15:00, Corning Sees Profitability Growing Faster Than Sales  Corning Inc. Q1 Profit Beats Estimates Corning Q1 22 Earnings Conference Call At 8:30 AM ET ,1
3,DHI,2022-04-26,06:30:00," D R Horton Q2 22 Earnings Conference Call At 8:30 AM ET  D.R. Horton Q2 Profit Beats Estimates; Raises 2022 Revenue Outlook  D R Horton Inc. Q2 Income Climbs, Beats estimates",1
4,AVY,2022-04-26,06:45:00," Avery Dennison Raises 2022 Outlook  Avery Dennison Corp. Q1 Profit Decreases, but beats estimates",1
5,ADM,2022-04-26,07:00:00," Archer-Daniels-Midland Q1 22 Earnings Conference Call At 9:00 AM ET  Archer-Daniels-Midland Q1 Profit Increases, beats estimates",1
6,NVR,2022-04-26,09:00:00,, 
7,MSCI,2022-04-26,06:45:00," MSCI Inc. Q1 Profit Increases, beats estimates",1
8,ECL,2022-04-26,08:30:00," Ecolab Continues To Expect Strong Earnings Growth In H2  Ecolab Inc. Q1 Profit Drops, Inline With Estimates Ecolab Q1 22 Earnings Conference Call At 1:00 PM ET ",1
9,ALLE,2022-04-26,05:30:00," Allegion Q1 22 Earnings Conference Call At 8:00 AM ET  Allegion Backs FY22 Earnings View; Lifts Revenue Growth Forecast - Update  Allegion Q1 Profit Decreases, but beats estimates",1
10,WBD,2022-04-26,07:00:00,, 
11,BA,2022-04-27,07:30:00, Boeing Q1 Loss Sharply Widens  The Boeing Co. Q1 Loss Rises The Boeing Q1 22 Earnings Conference Call At 10:30 AM ET ,0
12,STX,2022-04-27,07:00:00, Seagate Guides Q4 In Line With Estimates - Update  Seagate Technology PLC Q3 Profit Climbs Seagate Technology Q3 22 Earnings Conference Call At 9:00 AM ET ,1
13,GD,2022-04-27,07:00:00," General Dynamics Q1 22 Earnings Conference Call At 9:00 AM ET  General Dynamics Corp. Bottom Line Climbs In Q1, Beats estimates",1
14,WAB,2022-04-27,06:30:00," Wabtec Q1 22 Earnings Conference Call At 8:30 AM ET  Wabtec Corporation Q1 Profit Increases, beats estimates",1
15,TMUS,2022-04-27,07:00:00, T-Mobile US Q1 Profit Beats Estimates; Service Revenues Up 7%  T-Mobile US Q1 22 Earnings Conference Call At 8:00 AM ET ,1
16,TEL,2022-04-27,06:00:00, TE Connectivity Q2 22 Earnings Conference Call At 8:30 AM ET  TE Connectivity Bottom Line Advances In Q2 - Update ,1
17,TDY,2022-04-27,06:55:00," Teledyne Technologies Lifts Annual Earnings Outlook  Teledyne Technologies Inc Q1 Profit Increases, beats estimates",1
18,ROL,2022-04-27,07:30:00," Rollins, Inc. Q1 Profit Decreases, but beats estimates",1
19,ODFL,2022-04-27,07:00:00," Old Dominion Freight Line Q1 Profit Surges, Results Top Estimates ",1
0,NSC,2022-04-27,08:00:00," Norfolk Southern Corp Profit Climbs In Q1, Beats estimates Norfolk Southern Q1 22 Earnings Conference Call At 8:45 AM ET ",1
1,KHC,2022-04-27,08:00:00," The Kraft Heinz Q1 22 Earnings Conference Call At 9:00 AM ET  The Kraft Heinz Company Q1 Profit Increases, Beats Estimates ",1
2,IQV,2022-04-27,07:00:00," IQVIA Holdings Inc. Q1 Profit Increases, beats estimates IQVIA Holdings Q1 22 Earnings Conference Call At 9:00 AM ET  IQVIA Updates 2022 Revenue Guidance ",1
3,HUM,2022-04-27,06:30:00," Humana Q1 22 Earnings Conference Call At 9:00 AM ET  Humana Boosts FY22 Adj. EPS Outlook - Update  Humana Inc Q1 Profit Increases, beats estimates",1
4,HES,2022-04-27,07:30:00," Hess Corporation Q1 Profit Increases, beats estimates",1
5,ETR,2022-04-27,06:30:00," Entergy Corp Q1 Profit Decreases, misses estimates",0
6,CME,2022-04-27,07:00:00," CME Group Q1 22 Earnings Conference Call At 8:30 AM ET  CME Group, Inc. Q1 Profit Increases, beats estimates",1
7,BSX,2022-04-27,06:30:00," Boston Scientific Corp Q1 Profit Drops, Inline With Estimates - Update  Boston Scientific Q1 22 Earnings Conference Call At 8:00 AM ET ",0
8,BG,2022-04-27,06:00:00, Bunge Limited Q1 Adj. Profit Rises; Increases Full-year Adj. EPS Outlook ,1
9,APH,2022-04-27,08:00:00," Amphenol Guides Q2 Sales Above Estimates - Update  Amphenol Corp. Q1 Profit Increases, beats estimates",1
10,AMT,2022-04-27,07:00:00," American Tower Corp. Profit Rises In Q1, Beats estimates American Tower Q1 22 Earnings Conference Call At 8:30 AM ET ",1
11,ADP,2022-04-27,08:00:00," Automatic Data Processing Inc. Q3 Profit Increases, beats estimates Automatic Data Processing Q3 22 Earnings Conference Call At 8:30 AM ET ",1
12,MAS,2022-04-27,07:00:00," Masco Raises 2022 Adj. Earnings Guidance  Masco Corp. Q1 Profit Increases, beats estimates Masco Q1 22 Earnings Conference Call At 8:00 AM ET ",1
13,GRMN,2022-04-27,07:00:00, Garmin Ltd Bottom Line Drops In Q1,0
14,MRK,2022-04-28,06:30:00," Merck Raises, Narrows Full-year Guidance ",1
15,MCD,2022-04-28,07:00:00," McDonalds Corp. Q1 Profit Decreases, but beats estimates McDonald's Q1 22 Earnings Conference Call At 8:30 AM ET ",0
16,CAT,2022-04-28,06:30:00," Caterpillar Inc. Q1 Profit Increases, beats estimates Caterpillar Q1 22 Earnings Conference Call At 8:30 AM ET ",1
17,NOC,2022-04-28,06:40:00," Northrop Grumman Corp. Q1 Profit Decreases, but beats estimates",0
18,MO,2022-04-28,07:00:00, Altria Group Q1 Profit Beats Estimates; Affirms Guidance ,1
19,MA,2022-04-28,08:00:00," Mastercard Incorporated Q1 Profit Increases, beats estimates Mastercard Q1 22 Earnings Conference Call At 9:00 AM ET ",1
0,LUV,2022-04-28,06:45:00, Southwest Airlines Inc. Q1 Earnings Summary Southwest Airlines Q1 22 Earnings Conference Call At 12:30 PM ET ,0.5
1,LLY,2022-04-28,06:25:00, Lilly: Tirzepatide In SURMOUNT-1 Trial Delivers Superior Weight Loss In Adults  Eli Lilly Q1 Results Top Estimates; Boosts FY22 Revenue Outlook  Eli Lilly And Co. Reveals Increase In Q1 Profit Eli Lilly Q1 22 Earnings Conference Call At 9:00 AM ET ,1.0
2,CMCSA,2022-04-28,07:00:00," Comcast Corp. Q1 Profit Increases, beats estimates Comcast Q1 22 Earnings Conference Call At 8:30 AM ET ",1.0
3,XEL,2022-04-28,06:00:00," Xcel Energy Inc Profit Rises In Q1, Beats Estimates - Update ",1.0
4,TXT,2022-04-28,06:30:00, Textron Q1 22 Earnings Conference Call At 8:00 AM ET  Textron Inc. Q1 Income Climbs,1.0
5,TMO,2022-04-28,06:00:00," Thermo Fisher Scientific Q1 Profit Decreases, but beats estimates",0.5
6,SWK,2022-04-28,06:00:00," Stanley Black & Decker Cuts Earnings Guidance  Stanley Black & Decker, Inc. Q1 Income Declines",0.0
7,SO,2022-04-28,07:30:00," Southern Co. Q1 Profit Decreases, but beats estimates Southern Co. Q1 22 Earnings Conference Call At 1:00 PM ET ",0.5
8,PHM,2022-04-28,06:30:00," PulteGroup, Inc. Q1 Earnings Summary",0.5
9,PCG,2022-04-28,08:00:00," PG&E Corp. Reaffirms FY22 Adj. EPS Outlook  PG&E Corp. Q1 Profit Increases, beats estimates PG&E Q1 22 Earnings Conference Call At 11:00 AM ET ",1.0
10,LKQ,2022-04-28,06:00:00," LKQ Corp. Q1 Profit Climbs Above Street View; Ups Annual Guidance  LKQ Corp Q1 Profit Increases, beats estimates",1.0
11,IP,2022-04-28,07:00:00, International Paper Announces Rise In Q1 Profit International Paper Q1 22 Earnings Conference Call At 10:00 AM ET ,1.0
12,HSY,2022-04-28,07:00:00," Hershey Boosts FY22 Outlook - Update  Hershey Co. Q1 Profit Increases, beats estimates",1.0
13,GWW,2022-04-28,08:00:00," Grainger (W.W.) Bottom Line Climbs In Q1, Beats Estimates; Lifts Outlook Above View - Update ",1.0
14,DTE,2022-04-28,07:00:00, DTE Energy Co Q1 Income Drops,0.0
15,CHD,2022-04-28,06:55:00," Church & Dwight Co Inc. Q1 Profit Decreases, but beats estimates",0.5
16,BAX,2022-04-28,07:15:00," Baxter International Lowers FY22 Outlook - Update  Baxter International Inc. Q1 Profit Decreases, but beats estimates Baxter International Q1 22 Earnings Conference Call At 8:30 AM ET ",0.0
17,AOS,2022-04-28,06:00:00," A.O. Smith Q1 Profit Increases, Beats Estimates; Confirms Annual Guidance - Update ",1.0
18,WTW,2022-04-28,06:00:00," Willis Towers Watson Q1 Profit Declines, But Beats Consensus ",0.0
19,WST,2022-04-28,06:00:00,,0.5
0,TROW,2022-04-28,07:00:00," T. Rowe Price Group Q1 Profit Decreases, misses estimates",0
1,TFX,2022-04-28,06:30:00," Teleflex Inc Q1 Profit Increases, Beats Estimates - Update  Teleflex Q1 22 Earnings Conference Call At 8:00 AM ET ",1
2,LH,2022-04-28,06:45:00," Labcorp Updates Full-Year Guidance  Laboratory Corporation Of America Holdings Q1 Profit Decreases, but beats estimates",0.5
3,IRM,2022-04-28,06:00:00," Iron Mountain Inc Q1 Profit Decreases, but beats estimates",0.5
4,IPG,2022-04-28,07:00:00," Interpublic Group Of Companies Inc. Q1 Profit Increases, beats estimates",1
5,DPZ,2022-04-28,07:30:00," Dominos Pizza Inc. Q1 Profit Retreats, misses estimates",0
6,LIN,2022-04-28,06:30:00, Linde Plc Increases Full Year Earnings Guidance ,1
7,KIM,2022-04-28,07:00:00," Kimco Realty Corp. Announces Increase In Q1 Income, Beats estimates",1
8,KDP,2022-04-28,06:30:00," Keurig Dr Pepper Inc. Q1 Profit Increases, Inline With Estimates Keurig Dr Pepper Q1 22 Earnings Conference Call At 8:00 AM ET ",1
9,FTV,2022-04-28,08:00:00," Fortive Raises FY22 Guidance - Update  Fortive Corporation Q1 Profit Increases, beats estimates",1
10,CARR,2022-04-28,06:30:00,, 
11,AEP,2022-04-28,06:57:00," American Electric Power Co Inc Q1 Profit Increases, beats estimates American Electric Power Co Q1 22 Earnings Conference Call At 9:00 AM ET ",1
12,XOM,2022-04-29,07:30:00," Exxon Mobil Q1 22 Earnings Conference Call At 9:30 AM ET  Exxon Mobil Corp. Q1 Profit Increases, but misses estimates",0.5
13,BMY,2022-04-29,06:59:00," Bristol-Myers Squibb Slashes FY22 EPS, Adj. EPS Outlook; Q1 Results Top Estimates ",0
14,HON,2022-04-29,06:30:00," Honeywell Boosts FY22 Adj. EPS, Sales Outlook - Update  Honeywell International Inc. Q1 Profit Decreases, but beats estimates",0.5
15,CVX,2022-04-29,06:00:00," Chevron Corp. Q1 Profit Increases, beats estimates",1
16,ABBV,2022-04-29,07:44:00, AbbVie Q1 Income Rises AbbVie Trims FY22 Adj. EPS Outlook - Update ,0.5
17,PSX,2022-04-29,07:00:00, Phillips 66 To Resume Share Repurchase Program In Q2 - Quick Facts  Phillips 66 Q1 Earnings Summary Phillips 66 Q1 22 Earnings Conference Call At 12:00 PM ET ,1
18,LYB,2022-04-29,06:30:00," LyondellBasell Industries N.V. Q1 Profit Climbs, Beats estimates",1
19,CL,2022-04-29,08:30:00," Colgate-Palmolive Maintains FY22 Earnings, Sales Growth Outlook - Update  Colgate-Palmolive Co. Q1 Profit Drops, Inline With Estimates Colgate-Palmolive Q1 22 Earnings Conference Call At 8:30 AM ET ",0.5
0,CHTR,2022-04-29,07:00:00," Charter Communications, Inc. Reports Advance In Q1 Income, Beats estimates",1.0
1,AON,2022-04-29,06:00:00," Aon plc Q1 Profit Increases, beats estimates",1.0
2,WY,2022-04-29,03:05:00, Weyerhaeuser Q1 Profit Tops Estimates ,1.0
3,CBOE,2022-04-29,07:00:00," CBOE Global Markets, Inc. Q1 Profit Decreases, but beats estimates",0.5
4,ON,2022-05-02,08:00:00," ON Semiconductor Guides Q2 Well Above Estimates - Update  ON Semiconductor Corp. Q1 Profit Increases, beats estimates ON Semiconductor Q1 22 Earnings Conference Call At 9:00 AM ET ",1.0
5,MCO,2022-05-02,07:00:00," Moody's Corp. Q1 Profit Decreases, Misses Estimates; Cuts Earnings Outlook - Update  Moody's Q1 22 Earnings Conference Call At 11:30 AM ET ",0.0
6,WEC,2022-05-02,07:00:00," WEC Energy Group Q1 Income Climbs, Beats Estimates; Ups Outlook - Update  WEC Energy Group Q1 22 Earnings Conference Call At 2:00 PM ET ",1.0
7,GPN,2022-05-02,06:55:00," Global Payments Q1 Profit Increases, Beats Estimates; Reaffirms Annual Outlook - Update  Global Payments Q1 22 Earnings Conference Call At 8:00 AM ET ",1.0
8,L,2022-05-02,06:00:00, Loews Corp. Announces Climb In Q1 Profit Loews Q1 22 Earnings Conference Call At 10:00 AM ET ,1.0
9,PFE,2022-05-03,06:45:00," Pfizer Q1 Profit Rises; Cuts Adj. EPS Outlook To Reflect Impact For Accounting Policy Change  Pfizer Inc. Q1 Profit Increases, beats estimates Pfizer Q1 22 Earnings Conference Call At 10:00 AM ET ",0.5
10,BIIB,2022-05-03,07:00:00, Biogen Reaffirms FY22 Outlook; Q1 Adj. EPS Misses Estimates  Biogen Q1 22 Earnings Conference Call At 8:00 AM ET ,0.0
11,PARA,2022-05-03,07:00:00,,0.5
12,DD,2022-05-03,06:00:00, DuPont Issues Q2 Outlook; Cuts FY22 View - Update  EI DuPont De Nemours & Co. Q1 Income Drops EI DuPont De Nemours & Co. Q1 22 Earnings Conference Call At 8:00 AM ET ,0.0
13,CMI,2022-05-03,07:30:00," Cummins  Inc. Q1 Income Falls, misses estimates Cummins Q1 22 Earnings Conference Call At 10:00 AM ET ",0.0
14,WAT,2022-05-03,06:50:00, Waters Corp. Bottom Line Climbs In Q1 Waters Corp. Q1 22 Earnings Conference Call At 8:00 AM ET ,1.0
15,TAP,2022-05-03,07:00:00," Molson Coors Brewing Company Q1 Profit Increases, beats estimates",1.0
16,SPGI,2022-05-03,07:15:00, S&P Global Inc. Reports Advance In Q1 Profit S&P Global Q1 22 Earnings Conference Call At 8:30 AM ET ,1.0
17,ROK,2022-05-03,07:00:00," Rockwell Automation Cuts FY22 Earnings View Below Market Estimates - Update  Rockwell Automation  Inc. Q2 Profit Decreases, misses estimates Rockwell Automation Q2 22 Earnings Conference Call At 8:30 AM ET ",0.0
18,MPC,2022-05-03,06:05:00, Marathon Petroleum Corporation Q1 Earnings Summary Marathon Petroleum Q1 22 Earnings Conference Call At 11:00 AM ET ,1.0
19,MLM,2022-05-03,06:00:00," Martin Marietta Materials, Inc. Q1 Profit Falls, misses estimates Martin Marietta Materials, Inc. Profit Declines In Q1",0.0
0,ITW,2022-05-03,08:00:00, Illinois Tool Works Raises Full Year Guidance  Illinois Tool Works Inc Q1 sales increase Illinois Tool Works Q1 22 Earnings Conference Call At 10:00 AM ET ,1.0
1,HWM,2022-05-03,07:00:00,,0.5
2,HSIC,2022-05-03,06:30:00," Henry Schein Inc. Q1 Profit Increases, beats estimates",1.0
3,HLT,2022-05-03,06:00:00," Hilton Worldwide Holdings, Inc. Q1 Earnings Summary",0.5
4,EXPD,2022-05-03,08:00:00," Expeditors International of Washington Inc. Q1 Income Advances, Beats estimates",1.0
5,ETN,2022-05-03,06:30:00," Eaton Boosts FY22 Outlook; Guides Q2 Adj. EPS In Line With Estimates  Eaton Corp. Q1 Profit Increases, beats estimates",1.0
6,EL,2022-05-03,06:45:00," The Estée Lauder Companies Inc. Q3 Profit Increases, beats estimates The Estée Lauder Companies Q3 22 Earnings Conference Call At 9:30 AM ET ",1.0
7,CTLT,2022-05-03,07:00:00,,0.5
8,CNP,2022-05-03,06:00:00," CenterPoint Energy Backs FY22 Adj. EPS Outlook - Update  CenterPoint Energy Inc Q1 Profit Increases, but misses estimates CenterPoint Energy Q1 22 Earnings Conference Call At 8:00 AM ET ",0.5
9,CMS,2022-05-03,08:00:00," CMS Energy Backs Earnings View For FY22, Long Term - Update  CMS Energy Q1 22 Earnings Conference Call At 9:00 AM ET  CMS Energy Corp. Q1 Profit Beats Estimates",1.0
10,BR,2022-05-03,07:00:00," Broadridge Financial Solutions Inc. Q3 Profit Increases, beats estimates Broadridge Financial Solutions Q3 22 Earnings Conference Call At 8:30 AM ET ",1.0
11,BEN,2022-05-03,08:30:00," Franklin Resources Inc. Q2 Profit Decreases, but beats estimates",0.5
12,AME,2022-05-03,06:55:00," Ametek Sees Higher Q2 Earnings, Sales; Lifts FY22 Earnings View - Update  Ametek Inc. Q1 Profit Increases, beats estimates Ametek Q1 22 Earnings Conference Call At 8:30 AM ET ",1.0
13,ZBRA,2022-05-03,06:30:00," Zebra Technologies Corporation Q1 Profit Decreases, but beats estimates Zebra Technologies Q1 22 Earnings Conference Call At 8:30 AM ET  Zebra Technologies Guides Q2 Adj. EPS Below Estimates - Quick Facts ",0.5
14,ZBH,2022-05-03,06:30:00," Zimmer Biomet Holdings Q1 22 Earnings Conference Call At 8:30 AM ET  Zimmer Biomet Raises, Tightens Full Year Outlook Range  Zimmer Biomet Holdings Inc. Profit Declines In Q1",0.5
15,PEG,2022-05-03,07:30:00, Public Service Enterprise Q1 Earnings Surpass Estimates; Reiterates Annual Guidance  Public Service Enterprise Group Q1 22 Earnings Conference Call At 11:00 AM ET ,1.0
16,LDOS,2022-05-03,06:00:00," Leidos Holdings Q1 22 Earnings Conference Call At 8:00 AM ET  Leidos Holdings Q1 Profit Down, But Beats Estimates; Backs Annual Outlook Above View - Update ",0.5
17,J,2022-05-03,06:40:00," Jacobs Engineering Updates FY22 Adj. EPS Outlook With Mid-point Of Range Unchanged  Jacobs Engineering Group Inc. Q2 Profit Increases, beats estimates",1.0
18,IT,2022-05-03,06:00:00," Gartner Q1 22 Earnings Conference Call At 8:00 AM ET  Gartner, Inc. Profit Advances In Q1",1.0
19,INCY,2022-05-03,07:00:00, Incyte Q1 Results Miss Estimates  Incyte Q1 22 Earnings Conference Call At 8:00 AM ET ,0.0
0,FIS,2022-05-03,07:00:00," Fidelity National Information Services Issues Q2, FY22 Outlook  Fidelity National Information Services Q1 22 Earnings Conference Call At 8:30 AM ET  Fidelity National Information Services Q1 Earnings Summary", 
1,CVS,2022-05-04,06:30:00," CVS Health Boosts FY22 Adj. EPS Outlook As Q1 Results Top Estimates  CVS Health Corp. Q1 Profit Increases, beats estimates CVS Health Q1 22 Earnings Conference Call At 8:00 AM ET ",1
2,YUM,2022-05-04,07:00:00," Yum! Brands Inc. Q1 Profit Increases, but misses estimates",0
