,ticker,date,time,headline,pred_label
1,PM,2021-04-20,07:00:00, Philip Morris Boosts FY21 Earnings Outlook - Quick Facts  Philip Morris International Q1 adjusted earnings Beat Estimates Philip Morris International Q1 21 Earnings Conference Call At 9:00 AM ET ,1
2,LMT,2021-04-20,08:00:00, Lockheed Martin Boosts FY21 Outlook - Quick Facts  Lockheed Martin Corp. Bottom Line Rises In Q1 Lockheed Martin Q1 21 Earnings Conference Call At 11:00 AM ET ,1
3,ABT,2021-04-20,07:30:00, Abbott Laboratories Backs FY21 Outlook - Quick Facts  Abbott Laboratories Q1 21 Earnings Conference Call At 9:30 AM ET ,1
4,NTRS,2021-04-20,08:00:00, Northern Trust Q1 21 Earnings Conference Call At 9:00 AM ET  Northern Trust Corp. Profit Climbs In Q1,1
5,FITB,2021-04-20,06:00:00, Fifth Third Bancorp Earnings Advance In Q1,1
6,DOV,2021-04-20,07:00:00, Dover Boosts FY21 Outlook - Quick Facts  Dover Corp Q1 adjusted earnings Beat Estimates Dover Corp. Q1 21 Earnings Conference Call At 10:00 AM ET ,1
7,OMC,2021-04-20,06:40:00, Omnicom Group Q1 21 Earnings Conference Call At 8:30 AM ET  Omnicom Group Inc. Earnings Advance In Q1,1
8,KEY,2021-04-20,06:30:00, KeyCorp Q1 Earnings Rise,1
9,BKR,2021-04-21,06:30:00, Baker Hughes Company Q1 adjusted earnings Beat Estimates Baker Hughes Q1 21 Earnings Conference Call At 8:00 AM ET ,1
10,VZ,2021-04-21,07:00:00, Verizon Q1 Results Top Estimates  Verizon Communications Q1 adjusted earnings Beat Estimates Verizon Communications Q1 21 Earnings Conference Call At 8:30 AM ET ,1
11,HAL,2021-04-21,06:45:00," Halliburton Swings To Profit In Q1, Results Top Estimates - Quick Facts  Halliburton Company Q1 adjusted earnings of $0.19 per share Halliburton Q1 21 Earnings Conference Call At 9:00 AM ET ",1
12,ELV,2021-04-21,06:00:00,, 
13,TEL,2021-04-21,06:00:00, TE Connectivity Ltd. Q2 adjusted earnings Beat Estimates TE Connectivity Q2 21 Earnings Conference Call At 8:30 AM ET ,1
14,NEE,2021-04-21,08:00:00," NextEra Energy Q1 21 Earnings Conference Call At 9:00 AM ET  NextEra Energy Maintains FY21 Adj. EPS Outlook - Quick Facts  NextEra Energy, Inc. Q1 adjusted earnings Beat Estimates",1
15,NDAQ,2021-04-21,07:00:00," Nasdaq Q1 Results Top Estimates, Boosts Dividend 10 % - Quick Facts  Nasdaq Inc. Q1 adjusted earnings Beat Estimates Nasdaq Q1 21 Earnings Conference Call At 8:00 AM ET ",1
16,NVR,2021-04-21,09:00:00,, 
17,T,2021-04-22,07:00:00, AT&T Q1 Profit Climbs On Revenue Strength  AT&T Inc. Q1 adjusted earnings Beat Estimates AT&T Q1 21 Earnings Conference Call At 8:30 AM ET ,1
18,BIIB,2021-04-22,07:00:00, Biogen Boosts FY21 Adj. EPS Outlook; Q1 Results Top Estimates - Quick Facts  Biogen Q1 21 Earnings Conference Call At 8:00 AM ET ,1
19,VLO,2021-04-22,06:25:00, Valero Energy Corp. Q1 adjusted earnings Beat Estimates,1
0,LUV,2021-04-22,06:30:00, Southwest Airlines Posts Wider Adj. Loss In Q1  Southwest Airlines Q1 21 Earnings Conference Call At 12:30 PM ET ,0
1,FCX,2021-04-22,08:00:00, Freeport-McMoRan Inc. Q1 adjusted earnings Inline With Estimates,1
2,BX,2021-04-22,06:50:00, Blackstone Q1 Profit Tops Estimates ,1
3,AAL,2021-04-22,07:00:00, American Airlines Sees Signs Of Continued Recovery In Demand; Stock Up  American Airlines Group Inc Q1 adjusted earnings Miss Estimates American Airlines Group Q1 21 Earnings Conference Call At 8:30 AM ET ,0.5
4,UNP,2021-04-22,08:00:00, Union Pacific Corp. Reveals Fall In Q1 Earnings,0
5,ODFL,2021-04-22,07:00:00," Old Dominion Freight Line, Inc. Reveals Increase In Q1 Bottom Line",1
6,NUE,2021-04-22,08:00:00, Nucor Q1 21 Earnings Conference Call At 2:00 PM ET  Nucor Corp. Reports Increase In Q1 Bottom Line,1
7,IQV,2021-04-22,07:00:00, IQVIA Holdings Q1 21 Earnings Conference Call At 9:00 AM ET  IQVIA Holdings Inc. Q1 adjusted earnings Beat Estimates,1
8,HCA,2021-04-22,07:30:00," HCA Healthcare Boosts FY21 Outlook - Quick Facts  HCA Healthcare, Inc. Q1 adjusted earnings Beat Estimates",1
9,HBAN,2021-04-22,07:00:00, Huntington Bancshares Q1 Profit Rises - Quick Facts ,1
10,GPC,2021-04-22,08:20:00, Genuine Parts Lifts 2021 Outlook  Genuine Parts Co Announces Rise In Q1 Profit,1
11,DOW,2021-04-22,06:00:00, Dow Inc. Q1 Earnings Climb Dow Inc. Q1 21 Earnings Conference Call At 8:00 AM ET ,1
12,DHR,2021-04-22,06:00:00, Danaher Q1 21 Earnings Conference Call At 8:00 AM ET  Danaher Corp. Q1 adjusted earnings Beat Estimates,1
13,DHI,2021-04-22,08:00:00, D R Horton Boosts FY21 Outlook - Quick Facts ,1
14,AEP,2021-04-22,06:57:00, American Electric Power Reaffirms FY21 Adj. EPS Outlook - Quick Facts  American Electric Power Co Inc Q1 adjusted earnings Miss Estimates American Electric Power Q1 21 Earnings Conference Call At 9:00 AM ET ,0.5
15,TSCO,2021-04-22,06:05:00, Tractor Supply Company Raises Guidance ,1
16,SNA,2021-04-22,06:30:00, Snap-On Inc. Q1 adjusted earnings Beat Estimates,1
17,POOL,2021-04-22,07:00:00, Pool Raises FY21 Earnings Outlook - Quick Facts ,1
18,PNR,2021-04-22,06:55:00, Pentair Plc Updates Guidance  Pentair plc Q1 adjusted earnings Beat Estimates Pentair Q1 21 Earnings Conference Call At 9:00 AM ET ,1
19,MKTX,2021-04-22,06:30:00, MarketAxess Q1 Adj. Profit Rises; Revenues Up 16% - Quick Facts ,1
0,DGX,2021-04-22,06:45:00, Quest Diagnostics Q1 21 Earnings Conference Call At 8:30 AM ET  Quest Diagnostics Lifts HY Outlook  Quest Diagnostics Q1 adjusted earnings Beat Estimates,1.0
1,ALLE,2021-04-22,05:30:00, Allegion Q1 adjusted earnings Beat Estimates,1.0
2,HON,2021-04-23,06:30:00, Honeywell Boosts FY21 Outlook - Quick Facts  Honeywell International Inc. Q1 adjusted earnings Beat Estimates Honeywell International Q1 21 Earnings Conference Call At 8:30 AM ET ,1.0
3,SLB,2021-04-23,07:00:00, Schlumberger Ltd. Q1 adjusted earnings Beat Estimates Schlumberger Q1 21 Earnings Conference Call At 9:30 AM ET ,1.0
4,KMB,2021-04-23,07:30:00, Kimberly-Clark Trims FY21 Outlook - Quick Facts  Kimberly-Clark Corp Q1 adjusted earnings Miss Estimates Kimberly-Clark Q1 21 Earnings Conference Call At 10:00 AM ET ,0.0
5,AXP,2021-04-23,07:00:00, American Express Co. Announces Gain In Q1 Bottom Line American Express Q1 21 Earnings Conference Call At 8:30 AM ET ,1.0
6,RF,2021-04-23,06:00:00, Regions Financial Corp. Q1 Earnings Rise Regions Financial Q1 21 Earnings Conference Call At 10:00 AM ET ,1.0
7,OTIS,2021-04-26,06:14:00,,0.5
8,UPS,2021-04-27,06:00:00," United Parcel Service Q1 21 Earnings Conference Call At 8:30 AM ET  United Parcel Service Q1 Earnings Rise, Beat Estimates  United Parcel Service Q1 adjusted earnings of $2.77 per share",1.0
9,GE,2021-04-27,06:30:00," General Electric Q1 Profit Beats Estimates, Industrial Organic Revenues Down 10%; Reiterates Outlook  General Electric Co Q1 adjusted earnings of $0.03 per share General Electric Q1 21 Earnings Conference Call At 8:00 AM ET ",0.5
10,MMM,2021-04-27,07:00:00, 3M Co. Q1 adjusted earnings of $2.77 per share 3M Co. Q1 21 Earnings Conference Call At 9:00 AM ET ,1.0
11,LLY,2021-04-27,08:00:00, Lilly Q1 Profit Down; Cuts FY Profit View  Eli Lilly And Co. Q1 adjusted earnings of $1.87 per share Eli Lilly And Co. Q1 21 Earnings Conference Call At 9:00 AM ET ,0.0
12,CNC,2021-04-27,06:00:00, Centene Q1 21 Earnings Conference Call At 8:30 AM ET  Centene Corporation Profit Rises In Q1 Centene Raises Guidance ,1.0
13,WM,2021-04-27,07:10:00, Waste Management Boost FY21 Revenue Growth Outlook - Quick Facts  Waste Management Inc Q1 adjusted earnings Beat Estimates,1.0
14,SYF,2021-04-27,06:30:00, Synchrony Financial Q1 21 Earnings Conference Call At 8:30 AM ET  Synchrony Financial Earnings Rise In Q1,1.0
15,SHW,2021-04-27,07:00:00, Sherwin-Williams Backs FY21 Outlook - Quick Facts  Sherwin-Williams Co Q1 adjusted earnings Beat Estimates,1.0
16,ROP,2021-04-27,06:55:00, Roper Technologies Increases 2021 Guidance ,1.0
17,PHM,2021-04-27,06:30:00," PulteGroup Q1 21 Earnings Conference Call At 8:30 AM ET  PulteGroup Board Approves Increase To Share Purchase Authorization - Quick Facts  PulteGroup, Inc. Q1 adjusted earnings Beat Estimates",1.0
18,PCAR,2021-04-27,08:00:00, Paccar Inc. Q1 Earnings Advance,1.0
19,MMC,2021-04-27,07:00:00, Marsh & McLennan Q1 21 Earnings Conference Call At 8:30 AM ET  Marsh & McLennan Companies Inc Q1 adjusted earnings Beat Estimates,1.0
0,IVZ,2021-04-27,06:55:00, Invesco Ltd. Q1 adjusted earnings of $0.68 per share,1
1,HUBB,2021-04-27,08:00:00,, 
2,HAS,2021-04-27,08:00:00, Hasbro Q1 21 Earnings Conference Call At 8:30 AM ET  Hasbro Q1 Adj. EPS Tops Estimates - Quick Facts  Hasbro Inc. Q1 adjusted earnings Beat Estimates,1
3,GLW,2021-04-27,07:15:00, Corning Inc. Q1 adjusted earnings Beat Estimates Corning Q1 21 Earnings Conference Call At 8:30 AM ET ,1
4,DTE,2021-04-27,07:00:00, DTE Energy Boosts FY21 Operating Earnings Outlook - Quick Facts ,1
5,ADM,2021-04-27,08:00:00, Archer-Daniels-Midland Q1 21 Earnings Conference Call At 9:00 AM ET  Archer-Daniels-Midland Q1 adjusted earnings Beat Estimates,1
6,MSCI,2021-04-27,06:45:00, MSCI Inc. Q1 adjusted earnings Beat Estimates,1
7,ECL,2021-04-27,08:30:00,, 
8,RTX,2021-04-27,06:55:00, Raytheon Technologies Q1 21 Earnings Conference Call At 8:30 AM ET  Raytheon Technologies Boosts FY21 Outlook - Quick Facts  Raytheon Technologies Corporation Q1 adjusted earnings of $0.90 per share,1
9,BA,2021-04-28,07:00:00, Boeing Q1 Loss Narrows  The Boeing Co. Q1 adjusted earnings Miss Estimates The Boeing Q1 21 Earnings Conference Call At 10:30 AM ET  Boeing Gets Order For 777 Freighters From Silk Way West Airlines - Quick Facts ,0
10,YUM,2021-04-28,07:00:00, Yum! Brands Inc. Q1 adjusted earnings Beat Estimates Yum! Brands Q1 21 Earnings Conference Call At 8:15 AM ET ,1
11,GD,2021-04-28,08:00:00," General Dynamics Q1 Profit Edges Up, Results Top Estimates - Quick Facts  General Dynamics Corp. Q1 Profit Advances General Dynamics Q1 21 Earnings Conference Call At 9:00 AM ET ",1
12,WBD,2021-04-28,07:00:00,, 
13,TDY,2021-04-28,06:55:00, Teledyne Technologies Raises FY21 Adj. Earnings Outlook - Quick Facts  Teledyne Technologies Inc Q1 adjusted earnings Beat Estimates,1
14,SWK,2021-04-28,06:00:00," Stanley Black & Decker Q1 21 Earnings Conference Call At 8:00 AM ET  Stanley Black & Decker, Inc. Q1 adjusted earnings Beat Estimates",1
15,ROL,2021-04-28,07:30:00," Rollins, Inc. Q1 adjusted earnings Beat Estimates",1
16,ROK,2021-04-28,07:00:00, Rockwell Automation Q2 21 Earnings Conference Call At 8:30 AM ET  Rockwell Automation  Inc. Q2 adjusted earnings of $2.41 per share,1
17,NSC,2021-04-28,08:00:00, Norfolk Southern Corp Q1 adjusted earnings , 
18,MCO,2021-04-28,07:00:00, Moodys Corp. Q1 adjusted earnings of $4.06 per share Moody's Updates Outlook - Quick Facts ,1
19,HUM,2021-04-28,06:30:00, Humana Q1 21 Earnings Conference Call At 9:00 AM ET  Humana Inc Q1 adjusted earnings Beat Estimates,1
0,HES,2021-04-28,07:30:00, Hess Corporation Q1 adjusted earnings Beat Estimates,1
1,ETR,2021-04-28,06:30:00, Entergy Corp Q1 adjusted earnings Beat Estimates,1
2,CME,2021-04-28,07:00:00," CME Group, Inc. Q1 adjusted earnings Beat Estimates CME Group Q1 21 Earnings Conference Call At 8:30 AM ET ",1
3,BSX,2021-04-28,06:30:00," Boston Scientific Sees Q2 Profit Above View; Lifts FY Outlook  Boston Scientific Boosts FY21 Outlook, Sees Q2 Above View - Quick Facts  Boston Scientific Corp Q1 adjusted earnings Beat Estimates Boston Scientific Q1 21 Earnings Conference Call At 8:00 AM ET ",1
4,AVY,2021-04-28,06:45:00, Avery Dennison Raises FY21 Adj. Earnings Outlook - Quick Facts  Avery Dennison Corp. Q1 adjusted earnings Beat Estimates,1
5,APH,2021-04-28,08:00:00, Amphenol Corp. Q1 adjusted earnings of $0.52 per share Amphenol Guides Q2 Above Estimates - Quick Facts ,1
6,ADP,2021-04-28,08:00:00, Automatic Data Processing Raises FY21 Outlook  Automatic Data Processing Q3 21 Earnings Conference Call At 8:30 AM ET  Automatic Data Processing Inc. Q3 adjusted earnings Beat Estimates,1
7,MAS,2021-04-28,07:00:00, Masco Corp. Q1 adjusted earnings of $0.89 per share,1
8,IPG,2021-04-28,07:00:00,,0.5
9,GRMN,2021-04-28,07:00:00, Garmin Ltd Q1 Profit Climbs,1
10,MRK,2021-04-29,06:45:00, Merck Q1 Adj. Profit Declines  Merck & Co Q1 21 Earnings Conference Call At 8:00 AM ET ,0
11,MCD,2021-04-29,07:00:00," McDonald's Q4 Profit Rises 39%, Tops Estimates  McDonalds Corp. Profit Climbs In Q1 McDonald's Q1 21 Earnings Conference Call At 8:30 AM ET ",1
12,CAT,2021-04-29,06:30:00, Caterpillar Inc. Q1 Income Climbs Caterpillar Q1 21 Earnings Conference Call At 8:30 AM ET ,1
13,BMY,2021-04-29,07:00:00, Bristol Myers Squibb Q1 Profit Misses Estimates ,0
14,NOC,2021-04-29,06:40:00, Northrop Grumman Boosts FY21 Outlook - Quick Facts ,1
15,MO,2021-04-29,07:00:00, Altria Reaffirms FY21 Adj. EPS Outlook - Quick Facts ,0.5
16,MA,2021-04-29,08:00:00, Mastercard Incorporated Q1 adjusted earnings Beat Estimates Mastercard Q1 21 Earnings Conference Call At 9:00 AM ET ,1
17,CMCSA,2021-04-29,07:00:00, Comcast Q1 Profit Beats Estimates  Comcast Q1 21 Earnings Conference Call At 8:30 AM ET ,1
18,XEL,2021-04-29,06:00:00," Xcel Energy Backs Earnings View For FY21, Long Term  Xcel Energy Inc Q1 Earnings Climb",1
19,WAB,2021-04-29,06:30:00, Wabtec Q1 21 Earnings Conference Call At 8:30 AM ET  Wabtec Corporation Q1 adjusted earnings Beat Estimates,1
0,TXT,2021-04-29,07:00:00, Textron Q1 21 Earnings Conference Call At 8:00 AM ET  Textron Increases Earnings Outlook  Textron Inc. Q1 adjusted earnings Beat Estimates,1.0
1,TMO,2021-04-29,06:00:00, Thermo Fisher Scientific Q1 21 Earnings Conference Call At 8:30 AM ET  Thermo Fisher Scientific Q1 adjusted earnings Beat Estimates,1.0
2,TAP,2021-04-29,07:00:00, Molson Coors Brewing Company Q1 adjusted earnings Beat Estimates,1.0
3,SPGI,2021-04-29,07:15:00, S&P Global Q1 21 Earnings Conference Call At 8:30 AM ET  S&P Global Inc. Q1 adjusted earnings Beat Estimates,1.0
4,SO,2021-04-29,06:00:00, Southern Co. Q1 adjusted earnings Beat Estimates,1.0
5,RCL,2021-04-29,08:00:00, Royal Caribbean Cruises Ltd. Q1 adjusted earnings Beat Estimates,1.0
6,PH,2021-04-29,07:30:00, Parker Hannifin Boosts FY21 Outlook - Quick Facts  Parker Hannifin Corp. Q3 adjusted earnings of $4.11 per share,1.0
7,PCG,2021-04-29,08:20:00, PG&E Corp. Maintains FY21 Adj. EPS Outlook - Quick Facts  PG&E Corp. Q1 adjusted earnings Miss Estimates,0.0
8,NEM,2021-04-29,07:00:00, Newmont Mining Corp. Q1 adjusted earnings of $0.74 per share,1.0
9,LKQ,2021-04-29,06:00:00, LKQ Corp Q1 adjusted earnings Beat Estimates,1.0
10,KHC,2021-04-29,08:00:00, The Kraft Heinz Q1 21 Earnings Conference Call At 9:00 AM ET  The Kraft Heinz Company Q1 Earnings Rise,1.0
11,KDP,2021-04-29,06:30:00, Keurig Dr Pepper Q1 21 Earnings Conference Call At 8:00 AM ET  Keurig Dr Pepper Backs FY21 Earnings Growth View; Raises Sales Forecast  Keurig Dr Pepper Inc. Q1 adjusted earnings Beat Estimates,1.0
12,IP,2021-04-29,07:00:00, International Paper Q1 adjusted earnings Beat Estimates,1.0
13,ICE,2021-04-29,07:30:00, IntercontinentalExchange Group Inc. Q1 adjusted earnings of $1.34 per share,1.0
14,HSY,2021-04-29,07:00:00, Hershey Q1 21 Earnings Conference Call At 8:30 AM ET  Hershey Raises Outlook - Quick Facts  Hershey Co. Q1 adjusted earnings Beat Estimates,1.0
15,CMS,2021-04-29,08:00:00, CMS Energy Reaffirms FY21 Adjusted Earnings Outlook - Quick Facts  CMS Energy Q1 21 Earnings Conference Call At 9:30 AM ET  CMS Energy Corp. Q1 adjusted earnings Beat Estimates,1.0
16,CHD,2021-04-29,08:00:00, Church & Dwight Co Inc. Q1 adjusted earnings Beat Estimates,1.0
17,CBRE,2021-04-29,06:55:00," CBRE Group Q1 21 Earnings Conference Call At 8:30 AM ET  CBRE Group, Inc. Q1 adjusted earnings Beat Estimates",1.0
18,BAX,2021-04-29,07:15:00, Baxter Sees Q2 Profit Below View  Baxter International Inc. Q1 adjusted earnings Beat Estimates Baxter International Q1 21 Earnings Conference Call At 8:30 AM ET ,0.5
19,AOS,2021-04-29,06:50:00, A.O. Smith Corp Reveals Gain In Q1 Bottom Line,1.0
0,AMT,2021-04-29,07:00:00," American Tower Raises FY21 Earnings, AFFO View; Cuts  Property Revenue Outlook  American Tower Q1 21 Earnings Conference Call At 8:30 AM ET  American Tower Corp. Q1 adjusted earnings Beat Estimates",1.0
1,WTW,2021-04-29,06:00:00, Willis Towers Watson Q1 Profit Beats Estimates  Willis Towers Watson Public Limited Company Q1 adjusted earnings Beat Estimates,1.0
2,WST,2021-04-29,06:00:00,,0.0
3,TROW,2021-04-29,07:00:00, T. Rowe Price Group Q1 adjusted earnings Beat Estimates,1.0
4,TFX,2021-04-29,06:30:00,,0.0
5,LH,2021-04-29,06:45:00, Laboratory Corporation Of America Holdings Q1 21 Earnings Conference Call At 9:00 AM ET  Laboratory Corporation Of America Holdings Q1 adjusted earnings Beat Estimates,1.0
6,GNRC,2021-04-29,06:00:00,,0.0
7,DPZ,2021-04-29,07:30:00, Dominos Pizza Inc. Q1 Profit Declines,0.0
8,COR,2021-04-29,06:30:00,,0.0
9,KIM,2021-04-29,07:00:00,,0.0
10,CARR,2021-04-29,06:30:00,,0.0
11,XOM,2021-04-30,08:00:00, Exxon Mobil Swings To Profit In Q1; Results Top Estimates - Quick Facts  Exxon Mobil Corp. Q1 adjusted earnings Beat Estimates Exxon Mobil Q1 21 Earnings Conference Call At 9:30 AM ET ,1.0
12,CVX,2021-04-30,06:45:00," Chevron Q1 Adj. EPS Meets Estimates, Revenues Top - Quick Facts  Chevron Corp. Q1 adjusted earnings Inline With Estimates Chevron Q1 21 Earnings Conference Call At 11:00 AM ET ",0.5
13,ABBV,2021-04-30,08:00:00, AbbVie Q1 adjusted earnings Beat Estimates,1.0
14,PSX,2021-04-30,07:00:00, Phillips 66 Q1 adjusted earnings of -$1.16 per share Phillips 66 Q1 21 Earnings Conference Call At 12:00 PM ET ,0.0
15,LYB,2021-04-30,08:00:00, LyondellBasell Industries N.V. Q1 adjusted earnings of $3.18 per share,1.0
16,JCI,2021-04-30,06:30:00, Johnson Controls Boost FY21 Outlook - Quick Facts  Johnson Controls Inc Q2 adjusted earnings Beat Estimates Johnson Controls Q2 21 Earnings Conference Call At 8:30 AM ET ,1.0
17,ITW,2021-04-30,08:00:00, Illinois Tool Works Boosts FY21 Outlook - Quick Facts  Illinois Tool Works Inc Earnings Climb In Q1,1.0
18,GWW,2021-04-30,08:00:00, EARNINGS SUMMARY: Details of Grainger (W.W.) Inc. Q1 Earnings Report Grainger Q1 Results Top Estimates; Sees 2021 Above View ,1.0
19,CLX,2021-04-30,06:30:00, Clorox Slashes FY21 Earnings Outlook - Quick Facts  Clorox Co. Q3 adjusted earnings Beat Estimates,0.0
0,CL,2021-04-30,08:00:00, Colgate-Palmolive Q1 Results Beat View  Colgate-Palmolive Co. Profit Retreats In Q1 Colgate-Palmolive Q1 21 Earnings Conference Call At 8:30 AM ET ,1.0
1,CHTR,2021-04-30,07:00:00," Charter Communications Q1 21 Earnings Conference Call At 8:30 AM ET  Charter Communications, Inc. Reports Rise In Q1 Profit",1.0
2,AON,2021-04-30,06:00:00, Aon Plc Q1 21 Earnings Conference Call At 8:30 AM ET  Aon plc Q1 adjusted earnings Beat Estimates,1.0
3,WY,2021-04-30,03:05:00," Weyerhaeuser Q1 21 Earnings Conference Call At 10:00 AM ET  Weyerhaeuser To Sell 145,000 Acres Of Timberlands In Washington For $266 Mln  Weyerhaeuser Co Q1 adjusted earnings Miss Estimates",0.0
4,LHX,2021-04-30,08:00:00," L3Harris Technologies Boosts FY21 Adj. EPS Outlook - Quick Facts  L3Harris Technologies, Inc. Q1 adjusted earnings Beat Estimates",1.0
5,CBOE,2021-04-30,07:30:00," CBOE Global Markets, Inc. Q1 adjusted earnings Beat Estimates",1.0
6,EL,2021-05-03,06:45:00, Estée Lauder Reinitiates FY21 Outlook In Line With Estimates - Quick Facts  The Estée Lauder Companies Inc. Q3 adjusted earnings Beat Estimates The Estée Lauder Companies Q3 21 Earnings Conference Call At 9:30 AM ET ,1.0
7,WEC,2021-05-03,07:00:00, WEC Energy Group Profit Advances In Q1 WEC Energy Group Q1 21 Earnings Conference Call At 2:00 PM ET ,1.0
8,ON,2021-05-03,08:00:00, ON Semiconductor Corp. Q1 adjusted earnings Beat Estimates ON Semiconductor Q1 21 Earnings Conference Call At 9:00 AM ET ,1.0
9,L,2021-05-03,06:30:00, Loews Q1 21 Earnings Conference Call At 10:00 AM ET  EARNINGS SUMMARY: Details of Loews Corp. Q1 Earnings Report,0.5
10,PFE,2021-05-04,06:45:00, Pfizer Q1 Profit Rises; Lifts FY Outlook  Pfizer Inc. Q1 adjusted earnings of $0.93 per share Pfizer Q1 21 Earnings Conference Call At 10:00 AM ET ,1.0
11,CVS,2021-05-04,08:00:00, CVS Health Offers No-cost Heart Health Screenings During National Women's Health Week  CVS Health Raises Earnings Guidance  CVS Health Corp. Q1 adjusted earnings Beat Estimates CVS Health Q1 21 Earnings Conference Call At 8:00 AM ET ,1.0
12,BG,2021-05-04,08:00:00, Bunge Q1 Adj. Profit Rises; Increases Earnings Outlook ,1.0
13,DD,2021-05-04,06:00:00, DuPont Sees Q2 Results Above Market View; Lifts FY21 Outlook  EI DuPont De Nemours & Co. Q1 adjusted earnings of $0.91 per share EI DuPont De Nemours & Co. Q1 21 Earnings Conference Call At 8:00 AM ET ,1.0
14,CMI,2021-05-04,07:30:00, Cummins Raises Full Year Outlook  Cummins  Inc. Reveals Rise In Q1 Profit,1.0
15,XYL,2021-05-04,06:55:00, Xylem Boosts FY21 Guidance - Quick Facts  Xylem Inc. Q1 adjusted earnings Beat Estimates,1.0
16,SYY,2021-05-04,08:00:00, Sysco Corp. Q3 adjusted earnings Beat Estimates Sysco Q3 21 Earnings Conference Call At 10:00 AM ET ,1.0
17,MPC,2021-05-04,06:30:00, Marathon Petroleum Corporation Q1 adjusted earnings Beat Estimates Marathon Petroleum Q1 21 Earnings Conference Call At 11:00 AM ET ,1.0
18,MLM,2021-05-04,06:50:00," Martin Marietta Materials, Inc. Announces Gain In Q1 Bottom Line",1.0
19,HSIC,2021-05-04,07:00:00, Henry Schein Boosts FY21 Adj. EPS Outlook - Quick Facts  Henry Schein Inc. Q1 adjusted earnings Beat Estimates,1.0
0,EXPD,2021-05-04,08:00:00, Expeditors International Of Washington Q1 Profit Surges  Expeditors International of Washington Inc. Q1 Earnings Climb,1
1,ETN,2021-05-04,06:30:00, Eaton Corp. Q1 adjusted earnings Beat Estimates,1
2,D,2021-05-04,07:30:00," Dominion Energy, Inc. Q1 adjusted earnings of $1.09 per share",1
3,CTLT,2021-05-04,07:15:00,,0.5
4,CRL,2021-05-04,07:00:00, Charles River Labs Boosts FY21 Outlook - Quick Facts ,1
5,COP,2021-05-04,08:00:00, ConocoPhillips Q1 adjusted earnings Beat Estimates ConocoPhillips Q1 21 Earnings Conference Call At 12:00 PM ET ,1
6,BR,2021-05-04,07:00:00, Broadridge Financial Solutions Inc. Q3 adjusted earnings Beat Estimates,1
7,BEN,2021-05-04,08:30:00, Franklin Resources Inc. Q2 adjusted earnings Beat Estimates,1
8,AME,2021-05-04,06:55:00, AMETEK Raises Guidance; Acquires NSI-MI Technologies - Quick Facts  Ametek Inc. Q1 adjusted earnings Beat Estimates Ametek Q1 21 Earnings Conference Call At 8:30 AM ET ,1
9,ZBRA,2021-05-04,06:30:00, Zebra Technologies Boosts FY21 Sales Outlook; Guides Q2 Above Estimates - Quick Facts ,1
10,ZBH,2021-05-04,06:30:00, Zimmer Biomet Holdings Q1 21 Earnings Conference Call At 8:30 AM ET  Zimmer Biomet Reinitiates FY21 Outlook - Quick Facts  Zimmer Biomet Holdings Inc. Q1 adjusted earnings of $1.71 per share,1
11,VMC,2021-05-04,07:30:00, Vulcan Materials Co. Q1 adjusted earnings Beat Estimates,1
12,LDOS,2021-05-04,07:00:00," Leidos Q1 Profit Beats Estimates, Lifts Earnings Guidance; Names Christopher Cage CFO ",1
13,IT,2021-05-04,08:00:00," Gartner Q1 21 Earnings Conference Call At 8:00 AM ET  Gartner, Inc. Q1 adjusted earnings Beat Estimates",1
14,IDXX,2021-05-04,07:00:00, IDEXX Laboratories Q1 21 Earnings Conference Call At 8:30 AM ET  IDEXX Laboratories Inc Earnings Climb In Q1,1
15,GPN,2021-05-04,06:55:00, Global Payments To Buy Zego From Vista Equity For $925 Mln Cash  Global Payments Inc. Q1 adjusted earnings Beat Estimates Global Payments Q1 21 Earnings Conference Call At 8:00 AM ET ,1
16,INCY,2021-05-04,07:00:00, Incyte Corporation Q1 adjusted earnings Beat Estimates,1
17,GM,2021-05-05,07:30:00," Chevrolet Silverado Electric Pickup Truck To Be Built At Factory ZERO Plant  GM Q1 Profit Tops View, But Revenues Miss  General Motors Company Q1 adjusted earnings Beat Estimates General Motors Q1 21 Earnings Conference Call At 10:00 AM ET ",1
18,WRK,2021-05-05,06:30:00, WestRock Q2 21 Earnings Conference Call At 8:30 AM ET  WestRock Company Q2 adjusted earnings Miss Estimates,0
19,WAT,2021-05-05,06:50:00, Waters Corp. Q1 21 Earnings Conference Call At 8:00 AM ET  Waters Corp. Q1 adjusted earnings Beat Estimates,1
0,TT,2021-05-05,06:30:00,,0.5
1,SRE,2021-05-05,07:00:00, Sempra Energy Affirms FY21 Adj. EPS Outlook - Quick Facts  Sempra Energy Q1 adjusted earnings of $2.95 per share,1
2,PNW,2021-05-05,08:40:00, Pinnacle West Capital Corp. Reveals Increase In Q1 Bottom Line,1
3,NI,2021-05-05,06:30:00, NiSource Boosts FY21 Adj. EPS Outlook - Quick Facts  NiSource Inc. Q1 adjusted earnings Inline With Estimates NiSource Q1 21 Earnings Conference Call At 11:00 AM ET ,1
4,HLT,2021-05-05,06:00:00," Hilton Worldwide Holdings, Inc. Q1 adjusted earnings Miss Estimates",0
5,EXC,2021-05-05,08:00:00, Exelon Corp Q1 adjusted earnings Miss Estimates,0
