,ticker,date,time,headline,pred_label
16,FCX,21/04/2023,8:00:00," Freeport-McMoRan Q1 Profit Down, But Beats Street  Freeport-McMoRan Inc. Q1 Profit Decreases, but beats estimates",0
17,SLB,21/04/2023,6:50:00," Schlumberger Ltd. Q1 Profit Increases, beats estimates Schlumberger Q1 23 Earnings Conference Call AT 9:30 AM ET ",1
18,HCA,21/04/2023,7:00:00," HCA Healthcare Q1 Earnings Tops Estimates; Raises Annual Outlook; Stock Up 3% In Pre-market - Update  HCA Healthcare, Inc. Q1 Profit Increases, beats estimates HCA Healthcare Q1 23 Earnings Conference Call AT 10:00 AM ET ",1
19,RF,21/04/2023,5:30:00," Regions Financial Corp. Announces Climb In Q1 Profit, but misses estimates Regions Financial Q1 23 Earnings Conference Call At 10:00 AM ET ",0
0,KO,24/04/2023,6:55:00," Coca-Cola Q1 Profit Up 12%, Results Top Estimates  Coca-Cola Q1 Profit And Revenue Grow Better Than Estimates  The Coca-Cola Company Q1 Profit Increases, beats estimates The Coca-Cola Q1 23 Earnings Conference Call At 8:30 AM ET ",1
1,UPS,25/04/2023,6:00:00," UPS Q1 Income, Revenue Miss Estimates; Sees 2023 Revenue Below View ",0
2,PEP,25/04/2023,6:00:00," PepsiCo Lifts FY23 View Above Market As Q1 Core EPS, Revenues Beat  Pepsico Q1 Profit Down, Core EPS Tops View; Lifts FY23 Outlook ",1
3,MCD,25/04/2023,7:00:00," McDonald's Q1 Comps. Up 12.6%  McDonalds Corp. Q1 Profit Increases, beats estimates",1
4,BIIB,25/04/2023,7:02:00, Biogen Q1 Results Top Estimates; Reaffirms FY23 Outlook ,1
5,VZ,25/04/2023,6:55:00," Verizon Q1 Profit Rises, Adj. EPS Meets View; Backs FY23 Forecast ",1
6,NTRS,25/04/2023,7:20:00," Northern Trust Q1 23 Earnings Conference Call At 9:00 AM ET  Northern Trust Corp. Q1 Income Drops, misses estimates",0
7,MSCI,25/04/2023,6:45:00," MSCI Inc. Q1 Profit Increases, beats estimates",1
8,MMM,25/04/2023,6:30:00," 3M Co. Q1 23 Earnings Conference Call At 9:00 AM ET  3M Announces Restructuring Actions, To Impact Approx. 6,000 Positions  3M Co. Q1 Profit Decreases, but beats estimates",0.5
9,GM,25/04/2023,6:30:00," GM Q1 Profit Down, Adj. EPS And Topline Beat Estimates; Updates FY23 View; Stock Up In Pre-market  General Motors Company Q1 Profit Increases, beats estimates GM, Samsung SDI To Invest $3 Bln To Build New Battery Cell Production Plant In US ",1
10,GEHC,25/04/2023,6:20:00," GE HealthCare Q1 Profit Down, Declares Dividend; Confirms FY23 View ",0.5
11,GE,25/04/2023,6:22:00," GE Swings To Profit In Q1, Results Top Estimates ",1
12,CNC,25/04/2023,6:00:00," Centene Increases 2023 Guidance; Updates 2024 Target  Centene Corporation Q1 Profit Increases, beats estimates",1
13,SHW,25/04/2023,7:00:00," Sherwin-Williams Issues Q2 Revenue View, Backs FY23 Forecast; Stock Up In Pre-market  Sherwin-Williams Co Q1 Profit Increases, beats estimates",1
14,RTX,25/04/2023,6:55:00," Raytheon Technologies Reaffirms FY23 Outlook - Update  Raytheon Technologies Corporation Q1 Profit Increases, beats estimates",1
15,PHM,25/04/2023,6:30:00," PulteGroup To Buy Back Additional $1 Bln Of Shares  PulteGroup, Inc. Q1 Income Advances, Beats estimates",1
16,PCAR,25/04/2023,8:00:00, PACCAR Q1 Profit Tops Estimates ,1
17,NEE,25/04/2023,7:30:00," NextEra Energy Maintains FY22 And Long Term Outlook - Update  NextEra Energy, Inc. Q1 Earnings Summary",0.5
18,MCO,25/04/2023,7:00:00," Moody's Q1 23 Earnings Conference Call At 12:30 PM ET  Moodys Corp. Q1 Profit Increases, beats estimates",1
19,KMB,25/04/2023,8:00:00, Kimberly-Clark Boosts FY23 EPS Growth Outlook - Update  Kimberly-Clark Corp Q1 Earnings Summary,1
0,IVZ,25/04/2023,6:55:00," Invesco Q1 23 Earnings Conference Call At 9:00 AM ET  Invesco Ltd. Q1 Profit Decreases, but beats estimates",0
1,HUBB,25/04/2023,7:30:00,, 
2,HAL,25/04/2023,6:45:00, Halliburton Q1 23 Earnings Conference Call At 9:00 AM ET  Halliburton Company Q1 Profit Rises,1
3,GLW,25/04/2023,7:10:00," Corning Inc. Q1 Profit Decreases, but beats estimates",0
4,DOW,25/04/2023,6:00:00, Dow Inc. Q1 Earnings Summary, 
5,DHR,25/04/2023,6:00:00," Danaher Corp. Q1 Profit Decreases, but beats estimates",0
6,ADM,25/04/2023,7:00:00," Archer-Daniels-Midland Q1 23 Earnings Conference Call At 9:00 AM ET  Archer-Daniels-Midland Q1 Profit Increases, beats estimates",1
7,NVR,25/04/2023,9:00:00,, 
8,LH,25/04/2023,6:52:00," Laboratory Corporation Of America Holdings Q1 Profit Decreases, misses estimates",0
9,BA,26/04/2023,7:30:00," Boeing Q1 Loss Sharply Narrows, But Misses Estimates  The Boeing Co. Q1 Loss Decreases, but misses estimates The Boeing Q1 23 Earnings Conference Call At 10:30 AM ET ",0
10,OTIS,26/04/2023,6:11:00,, 
11,GD,26/04/2023,7:00:00, General Dynamics Corp. Q1 Profit  beats estimates General Dynamics Q1 23 Earnings Conference Call At 9:00 AM ET ,1
12,FTV,26/04/2023,7:30:00," Fortive Reports Higher Profit, Revenue In Q1; Updates Outlook ",1
13,ETR,26/04/2023,6:30:00," Entergy Corp Q1 Profit Increases, but misses estimates",0
14,WAB,26/04/2023,6:30:00," Wabtec Corporation Q1 Profit Increases, beats estimates",1
15,TMO,26/04/2023,6:00:00," Thermo Fisher Scientific Q1 Profit Down, Adj. EPS Meets View; Revenues Beat ",0.5
16,TEL,26/04/2023,6:00:00," TE Connectivity Ltd. Q1 Profit Decreases, but beats estimates",0
17,TDY,26/04/2023,6:55:00," Teledyne Technologies Inc Q1 Profit Decreases, but beats estimates",0
18,ODFL,26/04/2023,7:00:00," Old Dominion Freight Line, Inc. Bottom Line Falls In Q1, misses estimates",0
19,NSC,26/04/2023,8:00:00," Norfolk Southern Corp Reports Retreat In Q1 Profit, misses estimates",0
0,HUM,26/04/2023,6:30:00, Humana Q1 Profit Rises; Lifts FY23 Earnings View  Humana Inc Profit Advances In Q1,1
1,HLT,26/04/2023,6:00:00," Hilton Worldwide Holdings Q1 Results Beat Estimates  Hilton Worldwide Holdings, Inc. Q1 Profit Beats Estimates",1
2,HES,26/04/2023,7:30:00," Hess Corporation Q1 Profit Decreases, but beats estimates",0.5
3,DOV,26/04/2023,6:30:00," Dover Q1 Earnings And Revenue Rise, Above View  Dover Q1 Profit Up, Beats Estimates - Update ",1
4,CME,26/04/2023,7:00:00," CME Group, Inc. Q1 Profit Increases, beats estimates CME Group Q1 23 Earnings Conference Call At 8:30 AM ET ",1
5,BSX,26/04/2023,6:30:00," Boston Scientific Boosts FY23 Adj. EPS, Sales Growth Outlook - Update  Boston Scientific Corp Q1 Profit Increases, beats estimates",1
6,AVY,26/04/2023,6:45:00," Avery Dennison Trims FY23 Outlook As Q1 Profit Declines  Avery Dennison Corp. Q1 Profit Decreases, but beats estimates",0
7,APH,26/04/2023,8:00:00," Amphenol Q1 Profit In Line With Market, Projects Slight Decline In Q2 Results ",0.5
8,AMT,26/04/2023,7:00:00," American Tower Corp. Announces Fall In Q1 Bottom Line, misses estimates",0
9,ADP,26/04/2023,7:00:00," ADP Lifts FY23 Adj. Earnings Growth View; Backs Revenue Forecast - Update  Automatic Data Processing Inc. Q3 Profit Increases, beats estimates Automatic Data Processing Q3 23 Earnings Conference Call At 8:30 AM ET ",1
10,MKTX,26/04/2023,6:30:00," MarketAxess Q1 Profit And Revenues Rise, Beat Markets - Quick Facts ",1
11,MAS,26/04/2023,7:00:00," Masco Maintains FY23 Outlook; Appoints David Chaika Interim CFO - Update  Masco Corp. Q1 Profit Decreases, but beats estimates",0.5
12,ALLE,26/04/2023,5:30:00, Allegion Plc Raises 2023 Revenue Growth Outlook ,1
13,MRK,27/04/2023,6:30:00, Merck Q1 Results Top Estimates; Boosts FY23 Outlook ,1
14,LIN,27/04/2023,6:00:00, Linde plc Q1 Income Climbs,1
15,CAT,27/04/2023,6:30:00," Caterpillar Inc. Q1 Profit Increases, beats estimates",1
16,BMY,27/04/2023,6:59:00, Bristol-Myers Squibb Affirms FY23 Outlook; Q1 Adj. EPS Tops Estimates ,1
17,VLO,27/04/2023,6:30:00," Valero Energy Corp. Q1 Profit Increases, beats estimates",1
18,NOC,27/04/2023,6:40:00," Northrop Grumman Corp. Bottom Line Declines In Q1, but beats estimates",0.5
19,MO,27/04/2023,7:00:00, Altria Group Reaffirms 2023 Earnings Guidance ,0.5
0,MA,27/04/2023,8:00:00," Mastercard Incorporated Q1 Profit Decreases, but beats estimates",0
1,LUV,27/04/2023,6:35:00," Southwest Airlines Inc. Q1 Loss Decreases, but misses estimates",0
2,LLY,27/04/2023,6:45:00," Eli Lilly And Co. Q1 23 Earnings Conference Call At 10:00 AM ET  Lilly Q1 Profit Down, Misses View; Lifts FY23 Forecast; Stock Up In Pre Market  Eli Lilly And Co. Q1 Profit Decreases, misses estimates Eli Lilly: Tirzepatide Achieves Up To 15.7% Weight Loss In Results From SURMOUNT-2 ",0
3,KIM,27/04/2023,6:50:00,,0.5
4,KDP,27/04/2023,7:00:00," Keurig Dr Pepper Inc. Q1 Profit Decreases, but beats estimates",0
5,HON,27/04/2023,6:00:00," Honeywell Lifts FY23 Adj. Earnings, Sales View - Update  Honeywell International Inc. Q1 Profit Increases, beats estimates",1
6,FIS,27/04/2023,7:00:00," Fidelity National Q1 Profit Up, Above Estimates; Raises Full-year Outlook; Stock Up 5% - Update ",1
7,CMCSA,27/04/2023,7:00:00," Comcast Corp. Q1 Profit Increases, beats estimates",1
8,ABBV,27/04/2023,7:32:00," AbbVie Q1 Profit Drops, Inline With Estimates",0
9,AAL,27/04/2023,7:00:00," American Airlines Posts Profit In Q1, Meets View; Sees Q2 Earnings Above Market; Backs FY23 Forecast ",1
10,XEL,27/04/2023,6:10:00," Xcel Energy Inc Q1 Profit Increases, beats estimates",1
11,TXT,27/04/2023,6:30:00, Textron Inc. Q1 sales increase,1
12,SPGI,27/04/2023,7:11:00," S&P Global Q1 Profit Down, Adj. EPS Beats View; Backs FY23 Adj. Earnings Forecast ",0
13,SO,27/04/2023,6:45:00," Southern Co. Q1 Profit Decreases, but beats estimates",0
14,ROP,27/04/2023,6:55:00, Roper Technologies Increases Full Year Guidance ,1
15,ROK,27/04/2023,7:00:00," Rockwell Automation Q2 Results Climb, Beat Estimates; Lifts FY23 Forecast Above Market ",1
16,NEM,27/04/2023,7:00:00,,0.5
17,LKQ,27/04/2023,6:00:00," LKQ Q1 Profit Rises, Adj. EPS Tops View; Backs FY23 Forecast ",1
18,IQV,27/04/2023,7:00:00," IQVIA Holdings Inc. Q1 Profit Decreases, but beats estimates",0
19,IP,27/04/2023,7:00:00, International Paper Q1 Profit Retreats,0
0,HSY,27/04/2023,6:45:00," Hershey Co. Q1 Profit Increases, beats estimates",1
1,GWW,27/04/2023,8:00:00," Grainger Lifts FY23 Earnings View Above Market, Backs Sales Forecast; Stock Up In Premarket  Grainger (W.W.) Inc. Reveals Climb In Q1 Profit, Beats estimates",1
2,DTE,27/04/2023,7:00:00,,0.5
3,CNP,27/04/2023,6:25:00," CenterPoint Energy Inc Q1 Profit Decreases, but beats estimates",0.5
4,CMS,27/04/2023,6:30:00," CMS Energy Reaffirms 2023 Adj. EPS Guidance; Q1 Profit Declines On Unfavorable Weather  CMS Energy Corp. Q1 Profit Decreases, misses estimates",0
5,CHD,27/04/2023,6:55:00,,0.5
6,CBRE,27/04/2023,6:34:00," CBRE Group, Inc. Q1 Profit Decreases, but beats estimates",0.5
7,BAX,27/04/2023,7:15:00, Baxter International Q1 Results Top Estimates; Boosts FY23 Adj. EPS Outlook ,1
8,AOS,27/04/2023,6:55:00," A.O. Smith Corp Q1 Profit Increases, beats estimates",1
9,WTW,27/04/2023,6:00:00, WTW Q1 Profit Tops Estimates; Revenue Up 8% On Organic Basis ,1
10,WST,27/04/2023,6:00:00,,0.5
11,TSCO,27/04/2023,6:55:00, Tractor Supply Q1 Profit  misses estimates,0
12,PNR,27/04/2023,6:55:00," Pentair plc Q1 Profit Increases, beats estimates",1
13,IPG,27/04/2023,7:00:00, Interpublic Q1 Results Top Estimates ,1
14,HAS,27/04/2023,6:30:00, Hasbro Reiterates 2023 Guidance ,0.5
15,DPZ,27/04/2023,7:30:00," Dominos Pizza Inc. Reports Advance In Q1 Income, Beats estimates",1
16,DGX,27/04/2023,6:45:00," Quest Diagnostics Q1 Profit Decreases, but beats estimates",0.5
17,XOM,28/04/2023,6:30:00," Exxon Mobil Corp. Q1 Profit Increases, beats estimates Exxon Mobil Q1 23 Earnings Conference Call At 8:30 AM ET ",1
18,CVX,28/04/2023,6:15:00," Chevron Q1 Profit Tops Estimates  Chevron Corp. Q1 Profit Increases, beats estimates Chevron Q1 23 Earnings Conference Call 11:00 AM ET ",1
19,LYB,28/04/2023,6:30:00," LyondellBasell Industries N.V. Q1 Profit Decreases, but beats estimates LyondellBasell To Become 100% Owner Of Quality Circular Polymers ",0.5
0,CL,28/04/2023,6:55:00," Colgate-Palmolive Maintains FY22 Earnings Growth Outlook - Update  Colgate-Palmolive Co. Q1 Profit Decreases, but beats estimates Colgate-Palmolive Q1 23 Earnings Conference Call At 8:30 AM ET ",0.5
1,CHTR,28/04/2023,7:00:00," Charter Communications Q1 23 Earnings Conference Call At 8:30 AM ET  Charter Communications, Inc. Bottom Line Falls In Q1, misses estimates",0
2,AON,28/04/2023,6:03:00," Aon plc Q1 Profit Increases, but misses estimates",0.5
3,L,01/05/2023,6:00:00, Loews Corp. Q1 Income Climbs,1
4,ON,01/05/2023,8:00:00," ON Semiconductor Guides Q2 Well Below Estimates - Update  ON Semiconductor Corp. Q1 Profit Decreases, but beats estimates ON Semiconductor Q1 23 Earnings Conference Call At 9:00 AM ET ",0
5,BEN,01/05/2023,8:30:00," Franklin Resources Inc. Q2 Profit Decreases, but beats estimates",0.5
6,WEC,01/05/2023,7:00:00," WEC Energy Reaffirms FY23 Earnings Outlook - Update  WEC Energy Group Announces Retreat In Q1 Income, but beats estimates",0.5
7,NCLH,01/05/2023,7:30:00, Norwegian Cruise Line Q1 Adj. Loss Narrower Than Estimates; Boost FY23 Outlook ,1
8,GPN,01/05/2023,6:55:00," Global Payments Lifts FY23 Adj. Earnings, Revenues Forecast - Update  Global Payments Inc. Q1 Earnings Summary Global Payments Q1 23 Earnings Conference Call At 8:00 AM ET ",1
9,PFE,02/05/2023,6:45:00," Pfizer Q1 Results Top Estimates; Reaffirms FY23 Outlook  Pfizer Inc. Q1 Profit Decreases, but beats estimates Pfizer Q1 23 Earnings Conference Call At 10:00 AM ET ",1
10,UBER,02/05/2023,6:55:00," Uber Q1 Loss Narrows, Beats Estimates; Stock Up Around 8% In Pre-market - Update ",1
11,INCY,02/05/2023,7:00:00," Incyte Corporation Q1 Profit Decreases, misses estimates Incyte Q1 23 Earnings Conference Call At 8:00 AM ET ",0
12,DD,02/05/2023,6:00:00," EI DuPont De Nemours & Co. Q1 23 Earnings Conference Call At 8:00 AM ET  DuPont Q1 Profit Down, Cuts FY23 View; To Buy Spectrum Plastics; Stock Down In Premarket  EI DuPont De Nemours & Co. Reports Fall In Q1 Income",0
13,CMI,02/05/2023,7:30:00," Cummins Raises Guidance On Revenue, Profitability For 2023 - Quick Facts  Cummins  Inc. Q1 Profit Climbs, Beats estimates",1
14,TAP,02/05/2023,7:00:00, Molson Coors Brewing Company Profit Drops In Q1,0
15,SYY,02/05/2023,8:00:00," Sysco Corp. Q3 Profit Increases, but misses estimates Sysco Q3 23 Earnings Conference Call At 10:00 AM ET ",0.5
16,MPC,02/05/2023,6:40:00," Marathon Petroleum Corporation Reveals Rise In Q1 Bottom Line, Beats estimates Marathon Petroleum Q1 23 Earnings Conference Call At 11:00 AM ET ",1
17,MAR,02/05/2023,7:00:00," Marriott Intl Sees Q2 Earnings Above Market; Lifts FY23 Outlook - Update  Marriott International Inc. Q1 Profit Increases, beats estimates Marriott International Q1 23 Earnings Conference Call At 8:30 AM ET ",1
18,ITW,02/05/2023,8:00:00," Illinois Tool Works Raises 2023 GAAP EPS Guidance  Illinois Tool Works Inc Announces Increase In Q1 Bottom Line, Beats estimates",1
19,HWM,02/05/2023,7:00:00,,0
0,EXPD,02/05/2023,8:30:00," Expeditors International of Washington Inc. Bottom Line Retreats In Q1, but beats estimates",0
1,ETN,02/05/2023,6:30:00," Eaton Sees Higher Q2 Results, Lifts FY23 Forecast; Stock Up In Premarket  Eaton Corp. Q1 Profit Increases, beats estimates",1
2,BR,02/05/2023,7:00:00," Broadridge Financial Reaffirms FY23 Adj. Earning Growth  Broadridge Financial Solutions Q3 23 Earnings Conference Call At 8:30 AM ET  Broadridge Financial Solutions Inc. Q3 Profit Increases, beats estimates",1
3,AME,02/05/2023,6:55:00," AMETEK Buys Bison; Increases FY23 Guidance  Ametek Inc. Q1 Profit Increases, beats estimates Ametek Q1 23 Earnings Conference Call At 8:30 AM ET ",1
4,ZBRA,02/05/2023,6:30:00," Zebra Technologies Corporation Q1 Profit Decreases, but beats estimates Zebra Technologies Q1 23 Earnings Conference Call At 8:30 AM ET ",0.5
5,ZBH,02/05/2023,6:30:00," Zimmer Biomet Holdings Q1 23 Earnings Conference Call At 8:30 AM ET  Zimmer Biomet Boosts FY23 Outlook - Update  Zimmer Biomet Holdings Inc. Q1 Profit Increases, beats estimates",1
6,TROW,02/05/2023,7:00:00," T. Rowe Price Group Q1 Profit Decreases, but beats estimates T. Rowe Price Group Q1 23 Earnings Conference Call At 8:00 AM ET ",0.5
7,PEG,02/05/2023,7:30:00, Public Service Enterprise Group Inc Q1 Earnings Summary,0.5
8,LDOS,02/05/2023,6:00:00," Leidos Holdings Q1 23 Earnings Conference Call At 8:00 AM ET  Leidos Holdings, Inc. Q1 Profit Decreases, misses estimates",0
9,IT,02/05/2023,6:00:00," Gartner Q1 23 Earnings Conference Call At 8:00 AM ET  Gartner Raises Guidance  Gartner, Inc. Q1 Profit Increases, beats estimates",1
10,IDXX,02/05/2023,6:30:00," IDEXX Laboratories Q1 23 Earnings Conference Call At 8:30 AM ET  IDEXX Updates 2023 EPS Outlook; Increases Revenue Guidance  IDEXX Laboratories Inc Q1 Income Advances, Beats estimates",1
11,ECL,02/05/2023,8:00:00," Ecolab Inc. Q1 Profit Increases, beats estimates Ecolab Q1 23 Earnings Conference Call At 1:00 PM ET ",1
12,CVS,03/05/2023,6:30:00," CVS Health Corp. Q1 Profit Decreases, but beats estimates CVS Health Q1 23 Earnings Conference Call At 8:00 AM ET ",0.5
13,YUM,03/05/2023,7:00:00," Yum! Brands Inc. Q1 Profit Decreases, misses estimates Yum! Brands Q1 23 Earnings Conference Call At 8:15 AM ET ",0
14,TECH,03/05/2023,6:30:00, Bio-Techne Q3 Profit Matches Estimates; Organic Revenue Up 3% ,0.5
15,TT,03/05/2023,6:30:00,,0
16,PSX,03/05/2023,7:00:00," Phillips 66 Q1 Profit Increases, beats estimates Phillips 66 Q1 23 Earnings Conference Call At 12:00 PM ET ",1
17,NI,03/05/2023,6:40:00," NiSource Reaffirms FY23 Adj. EPS Outlook - Update  NiSource Inc. Q1 Profit Decreases, but beats estimates NiSource Q1 23 Earnings Conference Call At 11:00 AM ET ",0.5
18,KHC,03/05/2023,7:01:00," The Kraft Heinz Q1 23 Earnings Conference Call At 9:00 AM ET  Kraft Heinz Boosts FY23 Adj. EPS Outlook - Update  The Kraft Heinz Company Q1 Profit Increases, beats estimates",1
19,EXC,03/05/2023,6:50:00," Exelon Corp Q1 Profit Increases, beats estimates Exelon Q1 23 Earnings Conference Call At 10:00 AM ET ",1
0,EMR,03/05/2023,6:51:00," Emerson Names Mike Baughman CFO To Succeed Frank Dellaquila, With Effect From May 10  Emerson Electric Co. Q2 23 Earnings Conference Call AT 8:00 AM ET  Emerson Electric Co. Profit Advances In Q2",1
1,EL,03/05/2023,6:45:00," The Est?e Lauder Companies Inc. Q3 Profit Decreases, misses estimates",0
2,CDW,03/05/2023,7:00:00," CDW Corp. Q1 23 Earnings Conference Call At 8:30 AM ET  CDW Corporation Q1 Profit Decreases, but beats estimates",0.5
3,BLDR,03/05/2023,7:00:00,, 
4,BG,03/05/2023,6:00:00," Bunge Q1 Results Down, Yet Top Estimates; Backs FY23 Outlook Below View ",0.5
5,XRAY,03/05/2023,6:00:00, Dentsply Sirona Raises Low-end Of Full Year Outlook  Dentsply Sirona Inc Q1 Earnings Summary,1
6,VRSK,03/05/2023,7:15:00," Verisk Reports Lower Q1 Income From Continuing Operations, Higher EBITDA ",0.5
7,TRMB,03/05/2023,6:55:00, Trimble Q1 Net Income Rises; Revenue Down 3% On Organic Basis ,0.5
8,GRMN,03/05/2023,7:00:00," Garmin Maintains FY23 Outlook - Update  Garmin Ltd Bottom Line Retreats In Q1, misses estimates",0
9,GNRC,03/05/2023,6:00:00,, 
10,MRNA,04/05/2023,6:30:00," Moderna Q1 Profit, Revenues Down, Yet Beats Market; Backs FY23 COVID-19 Vaccine Sales View ",0.5
11,PARA,04/05/2023,7:00:00,, 
12,CEG,04/05/2023,6:49:00," Constellation Energy Group, Inc. Reports Decline In Q1 Bottom Line",0
13,CAH,04/05/2023,6:55:00, Cardinal Health Q3 23 Earnings Conference Call At 8:30 AM ET  Cardinal Health Q3 Profit Beats Estimates; Raises FY23 Non-GAAP EPS Guidance By $0.35 At Midpoint  Cardinal Health Inc Q3 Earnings Summary,1
14,BALL,04/05/2023,6:00:00," Ball Corporation Profit Falls In Q1, but beats estimates Ball Corp. Q1 23 Earnings Conference Call At 11:00 AM ET ",0.5
15,APTV,04/05/2023,6:45:00," Aptiv PLC Q1 23 Earnings Conference Call At 8:00 AM ET  Aptiv PLC Q1 Profit Increases, beats estimates",1
16,AEP,04/05/2023,6:57:00," American Electric Power Reaffirms FY23 Outlook - Update  American Electric Power Co Inc Q1 Profit Drops, Inline With Estimates American Electric Power Co Q1 23 Earnings Conference Call At 9:00 AM ET ",0.5
17,ZTS,04/05/2023,7:00:00, Zoetis Maintains FY23 Outlook; Q1 Adj. EPS Tops Estimates ,1
18,XYL,04/05/2023,6:55:00, Xylem Q1 Profit Increases On Higher Revenue; Ups Full-year Outlook ,1
19,WRK,04/05/2023,6:30:00, WestRock Company Q2 Earnings Summary,0.5
0,SWK,04/05/2023,6:00:00," Stanley Black & Decker, Inc. Q1 Earnings Summary Stanley Black & Decker Q1 23 Earnings Conference Call At 8:00 AM ET ",1
1,SRE,04/05/2023,7:00:00," Sempra Energy Q1 Profit Increases, beats estimates",1
2,REGN,04/05/2023,6:30:00," Regeneron Pharmaceuticals Q1 Profit Decreases, but beats estimates",0
3,RCL,04/05/2023,8:00:00," Royal Caribbean Group Raises 2023 Adj. EPS Guidance  Royal Caribbean Cruises Ltd. Q1 Loss Decreases, beats estimates",1
4,PPL,04/05/2023,8:00:00," PPL Confirms Outlook For FY23 Earnings, FY26 Growth - Update  PPL Corporation Q1 Profit Increases, beats estimates PPL Corp. Q1 23 Earnings Conference Call At 11:00 AM ET ",1
5,PNW,04/05/2023,8:40:00, Pinnacle West Capital Corp. Q1 Earnings Summary,1
6,PH,04/05/2023,7:30:00, Parker Hannifin Boosts FY23 Outlook As Q3 Results Top Estimates ,1
7,PCG,04/05/2023,6:15:00," PG&E Corp. Q1 Profit Increases, Inline With Estimates",1
8,MLM,04/05/2023,6:55:00," Martin Marietta Materials Q1 Profit, Revenue Higher Than Last Year; Guides Annual Revenue Above View ",1
9,K,04/05/2023,8:00:00," Kellogg Q1 Profit Beats Estimates, Organic Net Sales Up 13.7%; Raises FY23 Guidance  Kellogg Company Announces Decline In Q1 Income Kellogg Q1 23 Earnings Conference Call At 9:30 AM ET ",1
10,ICE,04/05/2023,7:30:00, IntercontinentalExchange Group Inc. Q1 Profit Beats Estimates,1
11,HII,04/05/2023,7:15:00," Huntington Ingalls Industries, Inc. Q1 Profit Retreats, but beats estimates",0
12,DOC,04/05/2023,7:50:00,,0.5
13,COP,04/05/2023,7:00:00, ConocoPhillips Q1 Profit Falls But Tops View  ConocoPhillips Q1 23 Earnings Conference Call At 12:00 PM ET ,1
14,BWA,04/05/2023,6:30:00," Borg Warner Inc. Q1 Profit Increases, but misses estimates Borg Warner Q1 23 Earnings Conference Call At 9:30 AM ET ",0
15,BDX,04/05/2023,6:30:00," Becton, Dickinson Boosts FY23 Outlook - Update  Becton, Dickinson and Company Q2 Profit Increases, beats estimates Becton, Dickinson And Co. Q2 23 Earnings Conference Call At 8:00 AM ET ",1
16,VMC,04/05/2023,7:30:00," Vulcan Materials Co. Q1 Profit Increases, beats estimates",1
17,TRGP,04/05/2023,6:00:00,,0.5
18,TFX,04/05/2023,6:30:00," Teleflex Q1 23 Earnings Conference Call At 8:00 AM ET  Teleflex Inc Announces Decline In Q1 Income, misses estimates",0
19,PWR,04/05/2023,6:55:00," Quanta Services Q1 23 Earnings Conference Call At 9:00 AM ET  Quanta Services Boosts FY23 Outlook - Update  Quanta Services Inc. Q1 Profit Increases, beats estimates",1
0,NRG,04/05/2023,7:10:00, NRG Energy Inc Q1 Earnings Summary,0
1,IRM,04/05/2023,6:45:00," Iron Mountain Q1 23 Earnings Conference Call At 8:30 AM ET  Iron Mountain Inc Q1 Profit Increases, beats estimates",1
2,WBD,05/05/2023,7:00:00,,0
3,EVRG,05/05/2023,6:00:00," Evergy Q1 23 Earnings Conference Call At 9:00 AM ET  Evergy, Inc. Q1 Profit Increases, beats estimates",1
4,CI,05/05/2023,6:00:00, Cigna Group Raises FY23 Guidance  Cigna Corp. Q1 Profit Rises Cigna Q1 23 Earnings Conference Call At 8:30 AM ET ,1
5,CBOE,05/05/2023,7:30:00," CBOE Global Markets, Inc. Q1 Profit Increases, beats estimates CBOE Global Markets Q1 23 Earnings Conference Call At 8:30 AM ET ",1
6,JCI,05/05/2023,6:55:00," Johnson Controls Inc Q2 Profit Increases, beats estimates Johnson Controls Q2 23 Earnings Conference Call At 8:30 AM ET ",1
7,D,05/05/2023,7:30:00," Dominion Energy Guides Q2 Operating EPS Below Estimates - Update  Dominion Energy, Inc. Q1 Profit Increases, beats estimates",0.5
8,EPAM,05/05/2023,6:00:00,,0
9,VTRS,08/05/2023,6:59:00," Viatris Q1 23 Earnings Conference Call At 8:30 AM ET  Viatris Reaffirms FY23 Revenue Outlook, Declares Dividend - Update  Viatris Inc. Q1 Income Falls",0.5
10,TSN,08/05/2023,6:55:00," Tyson Foods Q2 23 Earnings Conference Call At 9:00 AM ET  Tyson Foods Slips To Loss In Q2, Cuts FY23 Sales View; Stock Down In Premarket ",0
11,FOXA,09/05/2023,8:00:00, Fox Corporation Q3 Earnings Summary Fox Corp. Q3 23 Earnings Conference Call At 8:30 AM ET ,0
12,WAT,09/05/2023,6:50:00," Waters Boosts FY23 Outlook - Update  Waters Corp. Q1 23 Earnings Conference Call At 8:00 AM ET  Waters Corp. Q1 Profit Decreases, misses estimates",0.5
13,HSIC,09/05/2023,6:30:00," Henry Schein Trims FY23 Adj. EPS Outlook As Q1 Results Miss Estimates  Henry Schein Inc. Q1 Profit Decreases, misses estimates",0
14,FOX,09/05/2023,8:00:00, Fox Corporation Q3 Earnings Summary Fox Corp. Q3 23 Earnings Conference Call At 8:30 AM ET ,0
15,DUK,09/05/2023,7:00:00," Duke Energy Corp Q1 Profit Decreases, misses estimates Duke Energy Q1 23 Earnings Conference Call At 10:00 AM ET ",0
